日付,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分
20250731,ポピンズ,7358,サービス業,0.0005%,TOPIX Small 2
20250731,ＬＩＴＡＬＩＣＯ,7366,サービス業,0.0032%,TOPIX Small 2
20250731,十六フィナンシャルグループ,7380,銀行業,0.0174%,TOPIX Small 1
20250731,北國フィナンシャルホールディングス,7381,銀行業,0.0126%,TOPIX Small 1
20250731,ネットプロテクションズホールディングス,7383,その他金融業,0.0060%,TOPIX Small 2
20250731,プロクレアホールディングス,7384,銀行業,0.0041%,TOPIX Small 2
20250731,ＦＰパートナー,7388,保険業,0.0021%,TOPIX Small 2
20250731,あいちフィナンシャルグループ,7389,銀行業,0.0120%,TOPIX Small 1
20250731,小野建,7414,卸売業,0.0039%,TOPIX Small 2
20250731,ノジマ,7419,小売業,0.0287%,TOPIX Small 1
20250731,佐鳥電機,7420,卸売業,0.0028%,TOPIX Small 2
20250731,カッパ・クリエイト,7421,小売業,0.0061%,TOPIX Small 1
20250731,伯東,7433,卸売業,0.0051%,TOPIX Small 1
20250731,コンドーテック,7438,卸売業,0.0031%,TOPIX Small 2
20250731,ナガイレーベン,7447,卸売業,0.0070%,TOPIX Small 2
20250731,三菱食品,7451,卸売業,0.0074%,TOPIX Small 1
20250731,良品計画,7453,小売業,0.1983%,TOPIX Mid400
20250731,松田産業,7456,卸売業,0.0070%,TOPIX Small 1
20250731,第一興商,7458,卸売業,0.0159%,TOPIX Mid400
20250731,メディパルホールディングス,7459,卸売業,0.0690%,TOPIX Mid400
20250731,アドヴァングループ,7463,小売業,0.0018%,TOPIX Small 2
20250731,ＳＰＫ,7466,卸売業,0.0025%,TOPIX Small 2
20250731,萩原電気ホールディングス,7467,卸売業,0.0038%,TOPIX Small 2
20250731,アルビス,7475,小売業,0.0028%,TOPIX Small 2
20250731,アズワン,7476,卸売業,0.0177%,TOPIX Mid400
20250731,スズデン,7480,卸売業,0.0025%,TOPIX Small 2
20250731,シモジマ,7482,卸売業,0.0021%,TOPIX Small 2
20250731,ドウシシャ,7483,卸売業,0.0059%,TOPIX Small 2
20250731,高速,7504,卸売業,0.0044%,TOPIX Small 2
20250731,Ｇ‐７ホールディングス,7508,小売業,0.0036%,TOPIX Small 2
20250731,たけびし,7510,卸売業,0.0020%,TOPIX Small 2
20250731,イオン北海道,7512,小売業,0.0056%,TOPIX Small 1
20250731,コジマ,7513,小売業,0.0050%,TOPIX Small 1
20250731,コーナン商事,7516,小売業,0.0109%,TOPIX Small 1
20250731,エコス,7520,小売業,0.0023%,TOPIX Small 2
20250731,ワタミ,7522,小売業,0.0031%,TOPIX Small 2
20250731,リックス,7525,卸売業,0.0019%,TOPIX Small 2
20250731,システムソフト,7527,情報・通信業,0.0006%,TOPIX Small 2
20250731,パン・パシフィック・インターナショナルホールディングス,7532,小売業,0.2596%,TOPIX Mid400
20250731,丸文,7537,卸売業,0.0025%,TOPIX Small 2
20250731,西松屋チェーン,7545,小売業,0.0125%,TOPIX Small 1
20250731,ゼンショーホールディングス,7550,小売業,0.1151%,TOPIX Mid400
20250731,ハピネット,7552,卸売業,0.0111%,TOPIX Small 1
20250731,幸楽苑,7554,小売業,0.0023%,TOPIX Small 2
20250731,橋本総業ホールディングス,7570,卸売業,0.0013%,TOPIX Small 2
20250731,日本ライフライン,7575,卸売業,0.0093%,TOPIX Small 1
20250731,サイゼリヤ,7581,小売業,0.0175%,TOPIX Small 1
20250731,タカショー,7590,卸売業,0.0009%,TOPIX Small 2
20250731,ＶＴホールディングス,7593,小売業,0.0046%,TOPIX Small 1
20250731,アルゴグラフィックス,7595,情報・通信業,0.0117%,TOPIX Small 2
20250731,魚力,7596,小売業,0.0022%,TOPIX Small 2
20250731,ＩＤＯＭ,7599,卸売業,0.0085%,TOPIX Small 1
20250731,日本エム・ディ・エム,7600,精密機器,0.0010%,TOPIX Small 2
20250731,フジ・コーポレーション,7605,小売業,0.0028%,TOPIX Small 2
20250731,ユナイテッドアローズ,7606,小売業,0.0059%,TOPIX Small 1
20250731,進和,7607,卸売業,0.0050%,TOPIX Small 2
20250731,ダイトロン,7609,卸売業,0.0039%,TOPIX Small 2
20250731,ハイデイ日高,7611,小売業,0.0139%,TOPIX Small 1
20250731,シークス,7613,卸売業,0.0050%,TOPIX Small 1
20250731,コロワイド,7616,小売業,0.0280%,TOPIX Mid400
20250731,オーハシテクニカ,7628,卸売業,0.0025%,TOPIX Small 2
20250731,壱番屋,7630,小売業,0.0098%,TOPIX Small 1
20250731,白銅,7637,卸売業,0.0017%,TOPIX Small 2
20250731,スギホールディングス,7649,小売業,0.0498%,TOPIX Mid400
20250731,薬王堂ホールディングス,7679,小売業,0.0029%,TOPIX Small 2
20250731,ダブルエー,7683,小売業,0.0009%,TOPIX Small 2
20250731,島津製作所,7701,精密機器,0.1158%,TOPIX Mid400
20250731,ＪＭＳ,7702,精密機器,0.0010%,TOPIX Small 2
20250731,長野計器,7715,精密機器,0.0033%,TOPIX Small 1
20250731,ブイ・テクノロジー,7717,精密機器,0.0035%,TOPIX Small 2
20250731,スター精密,7718,機械,0.0068%,TOPIX Small 1
20250731,東京計器,7721,精密機器,0.0070%,TOPIX Small 1
20250731,愛知時計電機,7723,精密機器,0.0027%,TOPIX Small 2
20250731,インターアクション,7725,精密機器,0.0019%,TOPIX Small 2
20250731,東京精密,7729,精密機器,0.0470%,TOPIX Mid400
20250731,マニー,7730,精密機器,0.0122%,TOPIX Mid400
20250731,ニコン,7731,精密機器,0.0528%,TOPIX Mid400
20250731,トプコン,7732,精密機器,0.0448%,TOPIX Mid400
20250731,オリンパス,7733,精密機器,0.2403%,TOPIX Large70
20250731,理研計器,7734,精密機器,0.0109%,TOPIX Small 1
20250731,ＳＣＲＥＥＮホールディングス,7735,電気機器,0.1199%,TOPIX Mid400
20250731,キヤノン電子,7739,電気機器,0.0068%,TOPIX Small 1
20250731,タムロン,7740,精密機器,0.0112%,TOPIX Small 1
20250731,ＨＯＹＡ,7741,精密機器,0.8842%,TOPIX Core30
20250731,ノーリツ鋼機,7744,精密機器,0.0109%,TOPIX Small 1
20250731,Ａ＆Ｄホロンホールディングス,7745,精密機器,0.0061%,TOPIX Small 1
20250731,朝日インテック,7747,精密機器,0.0690%,TOPIX Mid400
20250731,キヤノン,7751,電気機器,0.4623%,TOPIX Large70
20250731,リコー,7752,電気機器,0.0815%,TOPIX Mid400
20250731,シチズン時計,7762,精密機器,0.0200%,TOPIX Small 1
20250731,メニコン,7780,精密機器,0.0105%,TOPIX Small 1
20250731,パラマウントベッドホールディングス,7817,その他製品,0.0128%,TOPIX Small 1
20250731,トランザクション,7818,その他製品,0.0035%,TOPIX Small 2
20250731,ニホンフラッシュ,7820,その他製品,0.0016%,TOPIX Small 2
20250731,前田工繊,7821,その他製品,0.0093%,TOPIX Small 1
20250731,アートネイチャー,7823,その他製品,0.0020%,TOPIX Small 2
20250731,フルヤ金属,7826,その他製品,0.0053%,TOPIX Small 1
20250731,バンダイナムコホールディングス,7832,その他製品,0.3143%,TOPIX Large70
20250731,ＳＨＯＥＩ,7839,その他製品,0.0113%,TOPIX Small 1
20250731,フランスベッドホールディングス,7840,その他製品,0.0040%,TOPIX Small 2
20250731,マーベラス,7844,情報・通信業,0.0024%,TOPIX Small 2
20250731,パイロットコーポレーション,7846,その他製品,0.0161%,TOPIX Mid400
20250731,萩原工業,7856,その他製品,0.0025%,TOPIX Small 2
20250731,エイベックス,7860,情報・通信業,0.0058%,TOPIX Small 1
20250731,フジシールインターナショナル,7864,その他製品,0.0150%,TOPIX Small 1
20250731,タカラトミー,7867,その他製品,0.0323%,TOPIX Mid400
20250731,広済堂ホールディングス,7868,その他製品,0.0042%,TOPIX Small 2
20250731,レック,7874,化学,0.0035%,TOPIX Small 2
20250731,三光合成,7888,化学,0.0025%,TOPIX Small 2
20250731,プロネクサス,7893,その他製品,0.0028%,TOPIX Small 2
20250731,ＴＯＰＰＡＮホールディングス,7911,その他製品,0.1188%,TOPIX Mid400
20250731,大日本印刷,7912,その他製品,0.1095%,TOPIX Mid400
20250731,共同印刷,7914,その他製品,0.0038%,TOPIX Small 2
20250731,ＮＩＳＳＨＡ,7915,その他製品,0.0061%,TOPIX Small 1
20250731,ＺＡＣＲＯＳ,7917,化学,0.0075%,TOPIX Small 2
20250731,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,7921,その他製品,0.0046%,TOPIX Small 2
20250731,前澤化成工業,7925,化学,0.0033%,TOPIX Small 2
20250731,未来工業,7931,化学,0.0044%,TOPIX Small 2
20250731,アシックス,7936,その他製品,0.3286%,TOPIX Mid400
20250731,ツツミ,7937,その他製品,0.0013%,TOPIX Small 2
20250731,ＪＳＰ,7942,化学,0.0037%,TOPIX Small 2
20250731,ニチハ,7943,ガラス・土石製品,0.0095%,TOPIX Small 1
20250731,ローランド,7944,その他製品,0.0060%,TOPIX Small 1
20250731,エフピコ,7947,化学,0.0144%,TOPIX Small 1
20250731,小松ウオール工業,7949,その他製品,0.0040%,TOPIX Small 2
20250731,ヤマハ,7951,その他製品,0.0441%,TOPIX Mid400
20250731,河合楽器製作所,7952,その他製品,0.0019%,TOPIX Small 2
20250731,クリナップ,7955,その他製品,0.0017%,TOPIX Small 2
20250731,ピジョン,7956,その他製品,0.0237%,TOPIX Mid400
20250731,キングジム,7962,その他製品,0.0018%,TOPIX Small 2
20250731,象印マホービン,7965,電気機器,0.0118%,TOPIX Small 1
20250731,リンテック,7966,その他製品,0.0138%,TOPIX Small 1
20250731,信越ポリマー,7970,化学,0.0093%,TOPIX Small 1
20250731,イトーキ,7972,その他製品,0.0123%,TOPIX Small 1
20250731,任天堂,7974,その他製品,1.9189%,TOPIX Core30
20250731,三菱鉛筆,7976,その他製品,0.0068%,TOPIX Small 1
20250731,松風,7979,精密機器,0.0049%,TOPIX Small 2
20250731,タカラスタンダード,7981,その他製品,0.0140%,TOPIX Small 1
20250731,コクヨ,7984,その他製品,0.0442%,TOPIX Mid400
20250731,ナカバヤシ,7987,その他製品,0.0013%,TOPIX Small 2
20250731,ニフコ,7988,化学,0.0332%,TOPIX Mid400
20250731,立川ブラインド工業,7989,金属製品,0.0021%,TOPIX Small 2
20250731,グローブライド,7990,その他製品,0.0054%,TOPIX Small 1
20250731,オカムラ,7994,その他製品,0.0172%,TOPIX Small 1
20250731,バルカー,7995,化学,0.0065%,TOPIX Small 1
20250731,伊藤忠商事,8001,卸売業,1.3513%,TOPIX Core30
20250731,丸紅,8002,卸売業,0.6483%,TOPIX Large70
20250731,スクロール,8005,小売業,0.0040%,TOPIX Small 1
20250731,ヨンドシーホールディングス,8008,小売業,0.0042%,TOPIX Small 1
20250731,三陽商会,8011,繊維製品,0.0037%,TOPIX Small 2
20250731,長瀬産業,8012,卸売業,0.0323%,TOPIX Mid400
20250731,蝶理,8014,卸売業,0.0052%,TOPIX Small 2
20250731,豊田通商,8015,卸売業,0.2642%,TOPIX Mid400
20250731,オンワードホールディングス,8016,繊維製品,0.0096%,TOPIX Small 1
20250731,三共生興,8018,卸売業,0.0020%,TOPIX Small 2
20250731,兼松,8020,卸売業,0.0302%,TOPIX Mid400
20250731,美津濃,8022,その他製品,0.0198%,TOPIX Small 1
20250731,ルックホールディングス,8029,繊維製品,0.0019%,TOPIX Small 2
20250731,三井物産,8031,卸売業,1.1293%,TOPIX Core30
20250731,日本紙パルプ商事,8032,卸売業,0.0080%,TOPIX Small 2
20250731,東京エレクトロン,8035,電気機器,1.3854%,TOPIX Core30
20250731,カメイ,8037,卸売業,0.0061%,TOPIX Small 2
20250731,スターゼン,8043,卸売業,0.0062%,TOPIX Small 2
20250731,セイコーグループ,8050,精密機器,0.0157%,TOPIX Small 1
20250731,山善,8051,卸売業,0.0114%,TOPIX Small 1
20250731,椿本興業,8052,卸売業,0.0037%,TOPIX Small 2
20250731,住友商事,8053,卸売業,0.5862%,TOPIX Large70
20250731,ＢＩＰＲＯＧＹ,8056,情報・通信業,0.0494%,TOPIX Mid400
20250731,内田洋行,8057,卸売業,0.0097%,TOPIX Small 1
20250731,三菱商事,8058,卸売業,1.3994%,TOPIX Core30
20250731,第一実業,8059,卸売業,0.0060%,TOPIX Small 2
20250731,キヤノンマーケティングジャパン,8060,卸売業,0.0327%,TOPIX Mid400
20250731,西華産業,8061,卸売業,0.0063%,TOPIX Small 2
20250731,佐藤商事,8065,卸売業,0.0030%,TOPIX Small 2
20250731,東京産業,8070,卸売業,0.0021%,TOPIX Small 2
20250731,ユアサ商事,8074,卸売業,0.0102%,TOPIX Small 1
20250731,神鋼商事,8075,卸売業,0.0035%,TOPIX Small 2
20250731,阪和興業,8078,卸売業,0.0254%,TOPIX Small 1
20250731,正栄食品工業,8079,卸売業,0.0069%,TOPIX Small 1
20250731,カナデン,8081,卸売業,0.0034%,TOPIX Small 2
20250731,ＲＹＯＤＥＮ,8084,卸売業,0.0056%,TOPIX Small 2
20250731,ニプロ,8086,精密機器,0.0278%,TOPIX Mid400
20250731,岩谷産業,8088,卸売業,0.0400%,TOPIX Mid400
20250731,極東貿易,8093,卸売業,0.0022%,TOPIX Small 2
20250731,アステナホールディングス,8095,卸売業,0.0024%,TOPIX Small 2
20250731,三愛オブリ,8097,卸売業,0.0120%,TOPIX Small 1
20250731,稲畑産業,8098,卸売業,0.0225%,TOPIX Small 1
20250731,ＧＳＩクレオス,8101,卸売業,0.0029%,TOPIX Small 2
20250731,明和産業,8103,卸売業,0.0027%,TOPIX Small 2
20250731,ゴールドウイン,8111,繊維製品,0.0333%,TOPIX Mid400
20250731,ユニ・チャーム,8113,化学,0.1570%,TOPIX Large70
20250731,ワキタ,8125,卸売業,0.0066%,TOPIX Small 2
20250731,東邦ホールディングス,8129,卸売業,0.0333%,TOPIX Mid400
20250731,サンゲツ,8130,卸売業,0.0192%,TOPIX Small 1
20250731,ミツウロコグループホールディングス,8131,卸売業,0.0066%,TOPIX Small 2
20250731,シナネンホールディングス,8132,卸売業,0.0042%,TOPIX Small 2
20250731,伊藤忠エネクス,8133,卸売業,0.0128%,TOPIX Small 1
20250731,サンリオ,8136,卸売業,0.1281%,TOPIX Mid400
20250731,サンワテクノス,8137,卸売業,0.0028%,TOPIX Small 2
20250731,新光商事,8141,卸売業,0.0034%,TOPIX Small 2
20250731,トーホー,8142,卸売業,0.0036%,TOPIX Small 2
20250731,三信電気,8150,卸売業,0.0025%,TOPIX Small 2
20250731,東陽テクニカ,8151,卸売業,0.0036%,TOPIX Small 2
20250731,モスフードサービス,8153,卸売業,0.0143%,TOPIX Small 1
20250731,加賀電子,8154,卸売業,0.0150%,TOPIX Small 1
20250731,都築電気,8157,情報・通信業,0.0042%,TOPIX Small 2
20250731,ソーダニッカ,8158,卸売業,0.0027%,TOPIX Small 2
20250731,立花エレテック,8159,卸売業,0.0043%,TOPIX Small 2
20250731,木曽路,8160,小売業,0.0093%,TOPIX Small 1
20250731,ＳＲＳホールディングス,8163,小売業,0.0054%,TOPIX Small 2
20250731,千趣会,8165,小売業,0.0012%,TOPIX Small 2
20250731,リテールパートナーズ,8167,小売業,0.0054%,TOPIX Small 2
20250731,上新電機,8173,小売業,0.0062%,TOPIX Small 1
20250731,日本瓦斯,8174,小売業,0.0333%,TOPIX Mid400
20250731,ロイヤルホールディングス,8179,小売業,0.0131%,TOPIX Small 1
20250731,チヨダ,8185,小売業,0.0027%,TOPIX Small 2
20250731,ライフコーポレーション,8194,小売業,0.0118%,TOPIX Small 1
20250731,リンガーハット,8200,小売業,0.0074%,TOPIX Small 1
20250731,ＭｒＭａｘＨＤ,8203,小売業,0.0027%,TOPIX Small 2
20250731,ＡＯＫＩホールディングス,8214,小売業,0.0094%,TOPIX Small 1
20250731,オークワ,8217,小売業,0.0035%,TOPIX Small 2
20250731,コメリ,8218,小売業,0.0107%,TOPIX Small 1
20250731,青山商事,8219,小売業,0.0125%,TOPIX Small 1
20250731,しまむら,8227,小売業,0.0654%,TOPIX Mid400
20250731,高島屋,8233,小売業,0.0396%,TOPIX Mid400
20250731,松屋,8237,小売業,0.0048%,TOPIX Small 1
20250731,エイチ・ツー・オー　リテイリング,8242,小売業,0.0246%,TOPIX Mid400
20250731,近鉄百貨店,8244,小売業,0.0027%,TOPIX Small 2
20250731,丸井グループ,8252,小売業,0.0456%,TOPIX Mid400
20250731,クレディセゾン,8253,その他金融業,0.0600%,TOPIX Mid400
20250731,アクシアル　リテイリング,8255,小売業,0.0079%,TOPIX Small 2
20250731,イオン,8267,小売業,0.4978%,TOPIX Large70
20250731,イズミ,8273,小売業,0.0123%,TOPIX Mid400
20250731,フォーバル,8275,卸売業,0.0015%,TOPIX Small 2
20250731,平和堂,8276,小売業,0.0121%,TOPIX Small 1
20250731,フジ,8278,小売業,0.0095%,TOPIX Small 1
20250731,ヤオコー,8279,小売業,0.0293%,TOPIX Mid400
20250731,ゼビオホールディングス,8281,小売業,0.0038%,TOPIX Small 1
20250731,ケーズホールディングス,8282,小売業,0.0237%,TOPIX Mid400
20250731,ＰＡＬＴＡＣ,8283,卸売業,0.0171%,TOPIX Mid400
20250731,三谷産業,8285,卸売業,0.0017%,TOPIX Small 2
20250731,あおぞら銀行,8304,銀行業,0.0361%,TOPIX Mid400
20250731,三菱ＵＦＪフィナンシャル・グループ,8306,銀行業,3.1936%,TOPIX Core30
20250731,りそなホールディングス,8308,銀行業,0.4018%,TOPIX Large70
20250731,三井住友トラストグループ,8309,銀行業,0.3303%,TOPIX Large70
20250731,三井住友フィナンシャルグループ,8316,銀行業,1.8777%,TOPIX Core30
20250731,千葉銀行,8331,銀行業,0.1025%,TOPIX Mid400
20250731,群馬銀行,8334,銀行業,0.0568%,TOPIX Mid400
20250731,武蔵野銀行,8336,銀行業,0.0134%,TOPIX Small 1
20250731,千葉興業銀行,8337,銀行業,0.0084%,TOPIX Small 1
20250731,筑波銀行,8338,銀行業,0.0027%,TOPIX Small 2
20250731,七十七銀行,8341,銀行業,0.0396%,TOPIX Mid400
20250731,秋田銀行,8343,銀行業,0.0052%,TOPIX Small 2
20250731,山形銀行,8344,銀行業,0.0040%,TOPIX Small 2
20250731,岩手銀行,8345,銀行業,0.0053%,TOPIX Small 2
20250731,東邦銀行,8346,銀行業,0.0100%,TOPIX Small 1
20250731,ふくおかフィナンシャルグループ,8354,銀行業,0.0853%,TOPIX Mid400
20250731,スルガ銀行,8358,銀行業,0.0222%,TOPIX Small 1
20250731,八十二銀行,8359,銀行業,0.0726%,TOPIX Mid400
20250731,山梨中央銀行,8360,銀行業,0.0074%,TOPIX Small 2
20250731,大垣共立銀行,8361,銀行業,0.0128%,TOPIX Small 1
20250731,福井銀行,8362,銀行業,0.0040%,TOPIX Small 2
20250731,清水銀行,8364,銀行業,0.0016%,TOPIX Small 2
20250731,滋賀銀行,8366,銀行業,0.0218%,TOPIX Small 1
20250731,南都銀行,8367,銀行業,0.0162%,TOPIX Small 1
20250731,百五銀行,8368,銀行業,0.0167%,TOPIX Small 1
20250731,紀陽銀行,8370,銀行業,0.0233%,TOPIX Small 1
20250731,ほくほくフィナンシャルグループ,8377,銀行業,0.0427%,TOPIX Mid400
20250731,山陰合同銀行,8381,銀行業,0.0189%,TOPIX Small 1
20250731,百十四銀行,8386,銀行業,0.0115%,TOPIX Small 1
20250731,四国銀行,8387,銀行業,0.0043%,TOPIX Small 2
20250731,阿波銀行,8388,銀行業,0.0104%,TOPIX Small 1
20250731,大分銀行,8392,銀行業,0.0065%,TOPIX Small 2
20250731,宮崎銀行,8393,銀行業,0.0060%,TOPIX Small 2
20250731,佐賀銀行,8395,銀行業,0.0037%,TOPIX Small 2
20250731,琉球銀行,8399,銀行業,0.0067%,TOPIX Small 2
20250731,セブン銀行,8410,銀行業,0.0229%,TOPIX Mid400
20250731,みずほフィナンシャルグループ,8411,銀行業,1.4127%,TOPIX Core30
20250731,山口フィナンシャルグループ,8418,銀行業,0.0398%,TOPIX Mid400
20250731,芙蓉総合リース,8424,その他金融業,0.0266%,TOPIX Mid400
20250731,みずほリース,8425,その他金融業,0.0206%,TOPIX Small 1
20250731,東京センチュリー,8439,その他金融業,0.0306%,TOPIX Mid400
20250731,ＳＢＩホールディングス,8473,証券、商品先物取引業,0.2152%,TOPIX Mid400
20250731,日本証券金融,8511,その他金融業,0.0159%,TOPIX Small 1
20250731,アイフル,8515,その他金融業,0.0175%,TOPIX Small 1
20250731,名古屋銀行,8522,銀行業,0.0131%,TOPIX Small 1
20250731,北洋銀行,8524,銀行業,0.0200%,TOPIX Small 1
20250731,愛媛銀行,8541,銀行業,0.0037%,TOPIX Small 2
20250731,京葉銀行,8544,銀行業,0.0121%,TOPIX Small 1
20250731,栃木銀行,8550,銀行業,0.0048%,TOPIX Small 2
20250731,北日本銀行,8551,銀行業,0.0027%,TOPIX Small 2
20250731,東和銀行,8558,銀行業,0.0033%,TOPIX Small 2
20250731,リコーリース,8566,その他金融業,0.0123%,TOPIX Small 1
20250731,イオンフィナンシャルサービス,8570,その他金融業,0.0184%,TOPIX Mid400
20250731,アコム,8572,その他金融業,0.0246%,TOPIX Mid400
20250731,ジャックス,8584,その他金融業,0.0116%,TOPIX Small 1
20250731,オリエントコーポレーション,8585,その他金融業,0.0077%,TOPIX Small 1
20250731,オリックス,8591,その他金融業,0.4604%,TOPIX Large70
20250731,三菱ＨＣキャピタル,8593,その他金融業,0.1321%,TOPIX Mid400
20250731,ジャフコ　グループ,8595,証券、商品先物取引業,0.0175%,TOPIX Mid400
20250731,トモニホールディングス,8600,銀行業,0.0138%,TOPIX Small 1
20250731,大和証券グループ本社,8601,証券、商品先物取引業,0.1783%,TOPIX Mid400
20250731,野村ホールディングス,8604,証券、商品先物取引業,0.3987%,TOPIX Large70
20250731,岡三証券グループ,8609,証券、商品先物取引業,0.0122%,TOPIX Small 1
20250731,丸三証券,8613,証券、商品先物取引業,0.0072%,TOPIX Small 1
20250731,東洋証券,8614,証券、商品先物取引業,0.0030%,TOPIX Small 2
20250731,東海東京フィナンシャル・ホールディングス,8616,証券、商品先物取引業,0.0153%,TOPIX Small 1
20250731,水戸証券,8622,証券、商品先物取引業,0.0034%,TOPIX Small 2
20250731,いちよし証券,8624,証券、商品先物取引業,0.0036%,TOPIX Small 2
20250731,松井証券,8628,証券、商品先物取引業,0.0120%,TOPIX Small 1
20250731,ＳＯＭＰＯホールディングス,8630,保険業,0.4865%,TOPIX Large70
20250731,日本取引所グループ,8697,その他金融業,0.2077%,TOPIX Large70
20250731,マネックスグループ,8698,証券、商品先物取引業,0.0181%,TOPIX Small 1
20250731,極東証券,8706,証券、商品先物取引業,0.0043%,TOPIX Small 1
20250731,岩井コスモホールディングス,8707,証券、商品先物取引業,0.0066%,TOPIX Small 2
20250731,アイザワ証券グループ,8708,証券、商品先物取引業,0.0037%,TOPIX Small 2
20250731,フィデアホールディングス,8713,銀行業,0.0037%,TOPIX Small 2
20250731,池田泉州ホールディングス,8714,銀行業,0.0211%,TOPIX Small 1
20250731,アニコム　ホールディングス,8715,保険業,0.0058%,TOPIX Small 1
20250731,ＭＳ＆ＡＤインシュアランスグループホールディングス,8725,保険業,0.5608%,TOPIX Large70
20250731,スパークス・グループ,8739,証券、商品先物取引業,0.0039%,TOPIX Small 2
20250731,第一生命ホールディングス,8750,保険業,0.5185%,TOPIX Large70
20250731,東京海上ホールディングス,8766,保険業,1.3790%,TOPIX Core30
20250731,イー・ギャランティ,8771,その他金融業,0.0058%,TOPIX Small 1
20250731,ＮＥＣキャピタルソリューション,8793,その他金融業,0.0045%,TOPIX Small 2
20250731,Ｔ＆Ｄホールディングス,8795,保険業,0.2354%,TOPIX Mid400
20250731,アドバンスクリエイト,8798,保険業,0.0005%,TOPIX Small 2
20250731,三井不動産,8801,不動産業,0.4401%,TOPIX Large70
20250731,三菱地所,8802,不動産業,0.3813%,TOPIX Large70
20250731,平和不動産,8803,不動産業,0.0170%,TOPIX Small 1
20250731,東京建物,8804,不動産業,0.0572%,TOPIX Mid400
20250731,京阪神ビルディング,8818,不動産業,0.0062%,TOPIX Small 2
20250731,住友不動産,8830,不動産業,0.2127%,TOPIX Large70
20250731,テーオーシー,8841,不動産業,0.0031%,TOPIX Small 2
20250731,レオパレス２１,8848,不動産業,0.0148%,TOPIX Small 1
20250731,スターツコーポレーション,8850,不動産業,0.0177%,TOPIX Small 1
20250731,フジ住宅,8860,不動産業,0.0021%,TOPIX Small 2
20250731,空港施設,8864,不動産業,0.0031%,TOPIX Small 2
20250731,明和地所,8869,不動産業,0.0020%,TOPIX Small 2
20250731,ゴールドクレスト,8871,不動産業,0.0053%,TOPIX Small 1
20250731,リログループ,8876,サービス業,0.0239%,TOPIX Mid400
20250731,エスリード,8877,不動産業,0.0052%,TOPIX Small 2
20250731,日神グループホールディングス,8881,不動産業,0.0020%,TOPIX Small 2
20250731,エスコン,8892,不動産業,0.0060%,TOPIX Small 1
20250731,ＭＩＲＡＲＴＨホールディングス,8897,不動産業,0.0054%,TOPIX Small 1
20250731,ランド,8918,不動産業,0.0015%,TOPIX Small 2
20250731,カチタス,8919,不動産業,0.0161%,TOPIX Small 1
20250731,東祥,8920,サービス業,0.0014%,TOPIX Small 2
20250731,トーセイ,8923,不動産業,0.0102%,TOPIX Small 1
20250731,サンフロンティア不動産,8934,不動産業,0.0084%,TOPIX Small 1
20250731,ＦＪネクストホールディングス,8935,不動産業,0.0030%,TOPIX Small 2
20250731,グランディハウス,8999,不動産業,0.0012%,TOPIX Small 2
20250731,東武鉄道,9001,陸運業,0.0649%,TOPIX Mid400
20250731,相鉄ホールディングス,9003,陸運業,0.0189%,TOPIX Mid400
20250731,東急,9005,陸運業,0.1146%,TOPIX Mid400
20250731,京浜急行電鉄,9006,陸運業,0.0461%,TOPIX Mid400
20250731,小田急電鉄,9007,陸運業,0.0647%,TOPIX Mid400
20250731,京王電鉄,9008,陸運業,0.0417%,TOPIX Mid400
20250731,京成電鉄,9009,陸運業,0.0532%,TOPIX Mid400
20250731,富士急行,9010,陸運業,0.0063%,TOPIX Small 1
20250731,東日本旅客鉄道,9020,陸運業,0.4251%,TOPIX Large70
20250731,西日本旅客鉄道,9021,陸運業,0.1961%,TOPIX Large70
20250731,東海旅客鉄道,9022,陸運業,0.3239%,TOPIX Large70
20250731,東京地下鉄,9023,陸運業,0.0871%,TOPIX Mid400
20250731,西武ホールディングス,9024,陸運業,0.1103%,TOPIX Mid400
20250731,鴻池運輸,9025,陸運業,0.0132%,TOPIX Small 1
20250731,西日本鉄道,9031,陸運業,0.0149%,TOPIX Mid400
20250731,ハマキョウレックス,9037,陸運業,0.0120%,TOPIX Small 2
20250731,サカイ引越センター,9039,陸運業,0.0081%,TOPIX Small 1
20250731,近鉄グループホールディングス,9041,陸運業,0.0742%,TOPIX Mid400
20250731,阪急阪神ホールディングス,9042,陸運業,0.1249%,TOPIX Mid400
20250731,南海電気鉄道,9044,陸運業,0.0260%,TOPIX Mid400
20250731,京阪ホールディングス,9045,陸運業,0.0385%,TOPIX Mid400
20250731,神戸電鉄,9046,陸運業,0.0016%,TOPIX Small 2
20250731,名古屋鉄道,9048,陸運業,0.0435%,TOPIX Mid400
20250731,山陽電気鉄道,9052,陸運業,0.0036%,TOPIX Small 2
20250731,ヤマトホールディングス,9064,陸運業,0.0638%,TOPIX Mid400
20250731,山九,9065,陸運業,0.0485%,TOPIX Mid400
20250731,日新,9066,倉庫・運輸関連業,0.0045%,TOPIX Small 2
20250731,丸全昭和運輸,9068,陸運業,0.0107%,TOPIX Small 2
20250731,センコーグループホールディングス,9069,陸運業,0.0320%,TOPIX Small 1
20250731,ニッコンホールディングス,9072,陸運業,0.0464%,TOPIX Mid400
20250731,福山通運,9075,陸運業,0.0092%,TOPIX Small 1
